source_key,source_name,part,division,subdivision,section,section_title,content
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 1,(1) This Act may be cited as the Companies (Amendment),"Act 2019.
(2) This Act comes into operation on a date to be appointed
by the Minister by notification in the Gazette.
Amendment of section 4"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 2,"The Companies Act 2016 [Act 777], which is referred to as the","""principal Act"" in this Act, is amended in subparagraph 4(1)(a)(iii)
by substituting for the words ""issued share capital"" the words
""total number of issued shares"".
4 Laws of Malaysia Act A1605
Amendment of section 66"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 3,Section 66 of the principal Act is amended by inserting after,"subsection (5) the following subsection:
""(6) For the purposes of this section, ""document"" means a
document which is required to be executed by any written
law, resolution, agreement or constitution in accordance with
subsection (1)."".
Amendment of section 72"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 4,Section 72 of the principal Act is amended-,"(a) in subsection (4), by substituting for the words
""The shares shall"" the words ""Subject to subsections (5)
and (6), the shares shall""; and
(b) by substituting for subsection (5) the following subsection:
""(5) Where any such shares are redeemed out of
profits pursuant to paragraph (4)(a) which would
otherwise have been available for dividend, there shall
be transferred into the share capital accounts of the
company, a sum equal to the amount of the shares
redeemed."".
Amendment of section 84"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 6,Paragraph 93(2)(b) of the principal Act is amended by,"inserting after the words ""on behalf of the shareholders"" the
words ""representing at least ten per centum of the total voting
rights in the class"".
Companies (Amendment) 5
Amendment of section 247"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 7,Subsection 247(3) of the principal Act is amended by inserting,"after the words ""in writing to the Registrar"" the words ""not less
than thirty days before the circulation of the financial statement
of the holding company"".
Amendment of section 253"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 8,Subsection 253(2) of the principal Act is amended-,"(a) by deleting the words ""or (2)""; and
(b) in the English language text, by substituting for the word
""were"" the word ""is"".
Amendment of section 304"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 9,Section 304 of the principal Act is amended-,"(a) in paragraph (a), by substituting for the word ""statement""
the word ""resolution""; and
(b) in paragraph (b), by substituting for the word ""meeting""
the words ""company becomes subject to the requirement
under section 302 to circulate the resolution"".
Amendment of section 340"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 10,Paragraph 340(1)(c) of the principal Act is amended by,"substituting for the words ""the fee of directors"" the words
""the remuneration of auditors"".
Amendment of section 386"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 11,Subsection 386(1) of the principal Act is amended-,"(a) by deleting the word ""and"" at the end of paragraph (a);
6 Laws of Malaysia Act A1605
(b) by substituting for paragraph (b) the following paragraph:
""(b) a receiver and manager may continue to act as a
receiver as referred to in paragraph (a); and"";
and
(c) by inserting after paragraph (b) the following paragraph:
""(c) a receiver and manager may continue to exercise
all the powers of a receiver and manager for
the purposes of carrying on the business of the
company provided that the receiver and manager
obtains consent from the liquidator or if the
liquidator withholds his consent, the consent of
the Court."".
Amendment of section 409"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 12,Paragraph 409(a) of the principal Act is amended by substituting,"for the word ""and"" at the end of the paragraph the word ""or"".
Amendment of section 433"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 13,Section 433 of the principal Act is amended-,"(a) in subsection (2)-
(i) by substituting for the words ""and (c)"" the words
"", (c), (d) and (e)""; and
(ii) in paragraph (b), by substituting for the words
""and (c)"" the words "", (c), (d) and (e)""; and
(b) by inserting after subsection (4) the following subsections:
""(4a) Any approval granted by the Minister under
subsection (4) may be made subject to such limitations
or conditions as he thinks fit and may be revoked at
any time by the Minister by the service of a notice
of revocation on the approved person.
Companies (Amendment) 7
(4b) Every approval under this section including
the renewal of approval of a liquidator shall be in
force for a period of two years after the date of issue
unless sooner revoked by the Minister charged with
the responsibility for finance.
(4c) The Minister charged with the responsibility for
finance may delegate all or any of his powers under
this section to any person or body of persons."".
New section 580a"
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 580a,(1) Where a company is the plaintiff in any action or,"other proceedings and if it appears by a credible testimony
that there is reason to believe that the company will be
unable to pay the costs of the defendant if the defendant is
successful in his defence, the Court may order the plaintiff
to give sufficient security for all the costs and to stay all
action or proceedings until the security is given.
(2) The Court may direct the costs of any action or
proceedings to be borne by the party to the action or
proceedings.""."
ca_gazette12,Companies (Amendment) Act 2019,General,,,Section 15,(1) Any pending application for-,"(a) an order to authorize any subsidiary of the holding company
to have a financial year that does not coincide with its
holding company; and
(b) an approval or permission to be appointed as a liquidator,
8 Laws of Malaysia Act A1605
made before the date of coming into operation of this Act and
pending before the Registrar or the Minister charged with the
responsibility for finance, as the case maybe, shall continue to
be valid and shall be dealt with under the principal Act as if the
principal Act had not been amended by this Act.
(2) Any order, approval or permission made or given under
the principal Act immediately before the date of coming into
operation of this Act shall continue to remain in full force and
effect in relation to the persons to whom the order, approval or
permission applied until amended, repealed, rescinded, revoked
or replaced under the provisions of this Act.
Hakcipta Pencetak H
PERCETAKAN NASIONAL MALAYSIA BERHAD
Semua Hak Terpelihara. Tiada mana-mana bahagian jua daripada penerbitan ini boleh diterbitkan semula atau disimpan di dalam bentuk
yang boleh diperolehi semula atau disiarkan dalam sebarang bentuk dengan apa jua cara elektronik, mekanikal, fotokopi, rakaman dan/
atau sebaliknya tanpa mendapat izin daripada Percetakan Nasional Malaysia Berhad (Pencetak kepada Kerajaan Malaysia yang
dilantik).
DICETAK OLEH
PERCETAKAN NASIONAL MALAYSIA BERHAD,
KUALA LUMPUR
BAGI PIHAK DAN DENGAN PERINTAH KERAJAAN MALAYSIA"
