source_key,source_name,part,division,subdivision,section,section_title,content
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,,,,,"With common seal requirement being optional, do you think conflict between 2 teams in boardroom would become more rampan","With common seal requirement being optional, do you think conflict between 2 teams in boardroom would become more rampant i.e 2 directors may sign off a transaction without the Board's approval?"
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,The fact that common seal requirement is optional under the law is irrelevant as the,,,The fact that common seal requirement is optional under the law is irrelevant as the,,directors still have a duty to act within their proper authority. Sections 210-234 of
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,The fact that common seal requirement is optional under the law is irrelevant as the,,,The fact that common seal requirement is optional under the law is irrelevant as the,,the Companies Act 2016 provide for directors' duties and responsibilities. Directors
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,The fact that common seal requirement is optional under the law is irrelevant as the,,,The fact that common seal requirement is optional under the law is irrelevant as the,,who breach these requirements may face civil and/or criminal enforcement actions.
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,The fact that common seal requirement is optional under the law is irrelevant as the,,,The fact that common seal requirement is optional under the law is irrelevant as the,"If a company opts not to have common seal, would other Government authorities, for example the Land Office still require","Q: If a company opts not to have common seal, would other Government authorities, for example the Land Office still requires the company to use common seal during registration?

A: The fact that the company opted not to have a common seal does not override the
provisions of such requirement under any other written laws. As such, the company
may adopt a common seal when it becomes necessary to comply with the
requirements of other written laws, for example when dealing with the Land Office."
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,The fact that common seal requirement is optional under the law is irrelevant as the,,,The fact that common seal requirement is optional under the law is irrelevant as the,What is the ambit and scope of section 66 with regards to the execution of document?,"Q: What is the ambit and scope of section 66 with regards to the execution of document?

A: Section 66 should be read in totality to which the scope is intended to cover the
execution of documents which are required under any written law/regulations or
agreement to be executed under common seal.
This means that where there is a requirement under any written law/regulations or
agreement requiring the documents to be executed by affixing the common seal, the
company the following option:
(a) by affixing the common seal in accordance with the conditions or limitations
in the constitution; OR
PART G - Page 1
PART G | EXECUTION OF DOCUMENTS
(b) by signature in accordance with section 66 i.e. signed by two authorized
officers, one of whom must be a director or in the case of a single director,
by that director in the presence of a witness."
ca_faq_1_partG,FAQ - EXECUTION OF DOCUMENTS,Any document which is executed without a common seal but in accordance with,,,Any document which is executed without a common seal but in accordance with,,section 66 would have the same effect as if it was executed under the common seal.
