source_key,source_name,part,division,subdivision,section,section_title,content
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),IMMOVABLE PROPERTY,,,IMMOVABLE PROPERTY,IMMOVABLE PROPERTY,"This Guidelines is issued pursuant to Section 20C of the Companies
Commission of Malaysia Act 2001."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),OBJECTIVES,,,OBJECTIVES,OBJECTIVES,"1. This Guidelines serves as a guidance to assist and facilitate
applicants who wish to make an application for the Registrar of
Companies (Registrar) to act as the representative of dissolved
company in certain events pursuant of Section 556 of the
Companies Act 2016 (CA2016)."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),REPRESENTATIVE OF A DISSOLVED COMPANY,,,REPRESENTATIVE OF A DISSOLVED COMPANY,REPRESENTATIVE OF A DISSOLVED COMPANY,"2. When a company is dissolved either by way of winding up
process or a striking off process, its legal existence comes to an end.
Since a dissolved company lacks the capacity and is deemed to be
incompetent to deal with any transaction or matter involving the
dissolved company, there is a need to appoint a representative to
act on behalf of the dissolved company to ensure completion of such
dealing, transaction or matter.
Guidelines
31 January 2017
(Revised 2 Mac 2020)
3. Section 556(1) of the CA2016 confers the power onto the
Registrar to represent the dissolved company in which the Registrar
may do or cause to be done any purely administrative act for the
purpose of carrying out, completing or giving effect to any dealing,
transaction or matter which the company if still existing would be
legally or equitably bound to carry out.
4. In carrying out the representative functions, Section 556(2)
of the CA2016 allows the Registrar to either execute or sign any
relevant instrument or document stating that he has done so in
pursuance of this Section, and the execution or signature shall have
the same force, validity and effect as if the company if existing had
duly executed such instrument or document."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),MADE,,,MADE,MADE,"5. The Registrar may allow applications to be made under
Section 556 of the CA2016 in the following instances:
(i) where a company, prior to its dissolution, had
entered into an agreement to sell its property to a
purchaser. The purchaser has fully paid the purchase
price according to the sale and purchase agreement,
but the instrument of transfer has yet to be executed
by the company prior its dissolution;
(ii) where a company, prior to its dissolution, had
entered into an agreement to sell its property and
the purchaser has not fully paid up the purchase price
according to the sale and purchase agreement. The
purchaser now wishes to complete the transaction
Guidelines
31 January 2017
(Revised 2 Mac 2020)
and pay the balance of the purchase price although
the company has been dissolved. In this
circumstance, the balance or purchase price will have
to be paid to the Registrar by virtue of Section 557
of the CA2016 before the Registrar could execute the
instrument of transfer;
(iii) where a company is the chargee and the chargor has
fully paid its loan to the company before the
dissolution and the company failed to execute any
instrument of discharge; or
(iv) any other circumstances which the Registrar may
deem fit to exercise his power under Section 556 of
the CA2016."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),APPLICATION PROCEDURES,,,APPLICATION PROCEDURES,APPLICATION PROCEDURES,"6. An application to request the Registrar to invoke his power
under Section 556 may be made through a statutory declaration
deposed by the applicant and attested by commissioner for oath by
stating substantial reasons for the application."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),APPLICATION PROCEDURES,,,APPLICATION PROCEDURES,APPLICATION PROCEDURES,"The application must
also be substantiated with the following documents:
(i) certified true copy of the applicant's NRIC;
(ii) certified true copy of the Sale and Purchase
Agreement with the layout plan/plan of the asset
attached, Facilities Agreement/Deed of Assignment,
Property Purchase Agreement and Property Sale
Agreement and any other related documents;
Guidelines
31 January 2017
(Revised 2 Mac 2020)
(iii) the original proof or receipt showing that the
purchase price has been fully paid;
(iv) in a case where the purchase price has not been fully
paid, the original proof of receipt showing the amount
of money that had been partly paid to the dissolved
company and that there is a balance of purchase
price which is still outstanding;
(v) certified true copy of the Facility Agreement/Loan
Agreement/Deed of Assignment, Power of Attorney
(if any) and all related documents for purchasing the
property from the dissolved company;
(vi) certified true copy of an updated land search result
from the relevant Land Office, Deed of Assignment,
Loan Agreement Cum Assignment (LACA) and all
related security documents for purchasing the
property in which the land title has yet to be issued;
(vii) certified true copy of the issues document of title
(IDT) for property in which the land title has been
issued and/or together with the certified true copy of
a charge instrument (in the event that the charge
over the said property have been charged or
presented for registration at the"
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),APPLICATION PROCEDURES,,,APPLICATION PROCEDURES,APPLICATION PROCEDURES,"appropriate
registering authority in favour of the financier);
(viii) certified true copy of the State Authority consent for
the sale, transfer and/or charge of the said property
from the company to the purchaser (if necessary and
stipulated in the title);
Guidelines
31 January 2017
(Revised 2 Mac 2020)
(ix) Letter of Indemnity addressed to the Registrar to the
effect that the applicant undertakes to indemnify and
shall at all time keep the Registrar indemnified
against and from all actions, suits, proceedings, loss,
claims, demands, costs, expenses and penalties
whatsoever which may arise against the Registrar in
relation to the execution of the instrument of transfer
for the property for and on behalf of the dissolved
company and the applicant shall bear all costs and
expenses incurred for the Registrar's consent to
execute the said instrument of transfer;
(x) original instrument of transfer for the Registrar's
approval and if he is satisfied with the application, for
his execution."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),APPLICATION PROCEDURES,,,APPLICATION PROCEDURES,APPLICATION PROCEDURES,"The Memorandum of Transfer (MOT)
shall state the name and company number of the
dissolved company and shall contain a statement to
the effect that:
""The Registrar is executing the Memorandum of
Transfer (MOT) in his capacity as a representative of
the dissolved company pursuant to Section 556 of
the CA2016."";
(xi) certified true copy of the latest quit rent and
assessment bill to ensure that the asset belongs to
the dissolved company;
(xii) latest corporate information in respect of the
dissolved company from SSM; and
Guidelines
31 January 2017
(Revised 2 Mac 2020)
(xiii) any other document which the Registrar may require
to be furnished.
7. For any application under subparagraph 5(iii), the applicant is
not required to furnish information in subparagraph 6(x). However,
the applicant is required to furnish additional information as follows:
(i) original copy of the discharge of charge form for
property with title or Receipt and Reassignment
(R&R) for property without title for Registrar's
approval and if satisfied, for execution. The
discharge instrument or the R&R shall state the
name and company number of the dissolved
company and shall contain a statement to the effect
that:
""The Registrar is executing the discharge instrument
or the R&R in his capacity as a representative of the
dissolved company pursuant to Section 556 of the
CA2016""; and
(ii) any other documents which the Registrar may
require to be furnished.
8."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),APPLICATION PROCEDURES,,,APPLICATION PROCEDURES,APPLICATION PROCEDURES,"The statutory declaration with the supporting documents
under paragraphs 6 and 7 and the application fee of RM500.00
pursuant to Item 30(a) of the Schedule (Regulation 8) of the
Companies Regulations 2017 shall be submitted for processing to:
The Director
Registration Services Division
(Asset Management Unit, Insolvency Section)
Guidelines
31 January 2017
(Revised 2 Mac 2020)
Suruhanjaya Syarikat Malaysia
Level 19, Menara SSM@Sentral
No. 7, Jalan Stesen Sentral 5, Kuala Lumpur Sentral
50623 Kuala Lumpur.
9. Once the Registrar has approved the application, the applicant
is required to pay to the Registrar a sum of RM500.00 for every act
done by the Registrar (e.g. the act of executing the MOT or
discharge of form or any other relevant forms) in carrying out his
function as representative of the dissolved company pursuant to
Item 30(b) of the Schedule (Regulation 8) of the Companies
Regulations 2017."
ca_gl_9,Guidelines on Asset Management (section 556 and 558) (Revised),COMPANIES COMMISSION OF MALAYSIA,,,COMPANIES COMMISSION OF MALAYSIA,COMPANIES COMMISSION OF MALAYSIA,"2 March 2020
Guidelines
31 January 2017
(Revised 2 Mac 2020)"
