source_key,source_name,part,division,subdivision,section,section_title,content
ca_gl_7,Guidelines For Striking Off Section 549(d),COMPANIES ACT 2016 WHICH IS BEING WOUND UP,,,COMPANIES ACT 2016 WHICH IS BEING WOUND UP,COMPANIES ACT 2016 WHICH IS BEING WOUND UP,1. This Guidelines serve to inform on the procedures and requirements for the application to strike off the names of companies which are being wound up in furtherance to the circumstances enumerated under section 549(d) of the Companies Act 2016 (CA 2016) or under any corresponding previous written law.
ca_gl_7,Guidelines For Striking Off Section 549(d),BACKGROUND,,,BACKGROUND,BACKGROUND,2. Section 549(d) of the CA 2016 vests the discretionary power onto the Registrar to strike the name of a company which is being wound up off the register if he has reasonable cause to believe that: (a) no liquidator is acting; (b) the affairs of the company are fully wound up and for a period of six (6) months the liquidator has been in default in lodging any return required to be made by him; or (c) the affairs of the company have been fully wound up pursuant to a compulsory winding-up by the Court and there are no assets or the assets available are not Guidelines 4 July 2018 (Revised 19 April 2019) Guidelines 4 July 2018 (Revised 19 April 2019) sufficient to pay the costs of obtaining an order of the Court dissolving the company. APPLICATION UNDER SECTION 549(d)(i) OF THE CA 2016 -
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,WHERE NO LIQUIDATOR IS ACTING,WHERE NO LIQUIDATOR IS ACTING,"3. The Registrar may exercise his discretion to strike off a company undergoing voluntary winding-up if he has reasonable cause to believe that no liquidator is acting for such company under the following circumstances: (a) upon the death or resignation of the liquidator and the absence of any substitution after one (1) year upon the death or resignation of the earlier appointed liquidator; (b) where the whereabouts of the liquidator appointed earlier is unknown for more than one (1) year upon his appointment; (c) upon the failure or refusal on part of the liquidator appointed to lodge his notice of appointment with the Registrar and the Official Receiver in accordance with section 513 of the CA 2016 for more than six (6) months upon his appointment; (d) upon the failure or refusal on part of the liquidator to carry out his duties as a liquidator for more than six (6) months upon his appointment; (e) where the liquidator ceases to act for a period of more than one (1) year at any time during his appointment; or (f) upon the Registrar, in the exercise of his discretion, is of the view that no liquidator is acting for such Guidelines 4 July 2018 (Revised 19 April 2019) Guidelines 4 July 2018 (Revised 19 April 2019) company undergoing the winding-up for any reason whatsoever. NOTES: · Where the whereabouts of the liquidator is unknown as per"
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,"paragraph 3(b), the shareholder must provide proof that he/she","paragraph 3(b), the shareholder must provide proof that he/she","has made attempts to trace the whereabouts of such liquidator by writing to the address stated in the Registrar's records or any other records available. These attempts must be made by way of registered post. Where the notification from the postal agency is being relied on as proof, it should be submitted as an attachment to the application. Additional proof of any other modes of attempt (if any) must also be attached to the application. · Applications pursuant to circumstances falling under paragraph 3 to the Registrar may be made upon unanimous consent from all the shareholders. · For other circumstances linked with the absence of liquidator acting for the company, the burden of proof to satisfy the Registrar that such company can be struck-off is on the part of the applicant where such application may be made under the ambit of paragraph 3(f). Who may apply? 4. In a case where no liquidator is acting for a company that is wound up voluntarily, the application may be made by the shareholders of a company which is being wound up either by way of members' or creditors' voluntary winding-up."
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,"paragraph 3(b), the shareholder must provide proof that he/she","paragraph 3(b), the shareholder must provide proof that he/she","Application by shareholders of a company which is being wound up by way of members' voluntary winding up Guidelines 4 July 2018 (Revised 19 April 2019) | NOTES: | r g h | · Where the whereabouts of the liquidator is unknown as per | | paragraph 3(b), the shareholder must provide proof that he/she | | has made attempts to trace the whereabouts of such liquidator by | | writing to the address stated in the Registrar's records or any othe | | records available. These attempts must be made by way of | | registered post. Where the notification from the postal agency is | | being relied on as proof, it should be submitted as an attachment | | to the application. Additional proof of any other modes of attempt | | (if any) must also be attached to the application. | | · Applications pursuant to circumstances falling under paragraph 3 | | to the Registrar may be made upon unanimous consent from all | | the shareholders. | | · For other circumstances linked with the absence of liquidator actin | | for the company, the burden of proof to satisfy the Registrar that | | such company can be struck-off is on the part of the applicant | | where such application may be made under the ambit of paragrap | | 3(f). | Guidelines 4 July 2018 (Revised 19 April 2019) 5."
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,"paragraph 3(b), the shareholder must provide proof that he/she","paragraph 3(b), the shareholder must provide proof that he/she","Apart from satisfying any one of the circumstances referred to in paragraph 3, the shareholder applying for striking off must satisfy the following: (a) the appointed liquidator has failed to lodge a Liquidator's Account of Receipts and Payments and Statements of the Position in the Winding Up under section 514 of the CA 2016 for more than one (1) year; (b) the company has no sufficient funds to cover for the costs of appointment of a new liquidator and to proceed with the process of voluntary winding up; (c) the shareholder has obtained the consent of the other shareholders to file this application; (d) the company must not have any outstanding penalties or offers of compound under the CA 2016 or under any corresponding previous written law; (e) the company must not have any outstanding liabilities with the Inland Revenue Board (IRB) and any other Government department or agencies; and (f) the company must not be involved in any legal proceeding whether inside or outside Malaysia. NOTES: · Where the whereabouts of the shareholder is unknown, the liquidator must provide proof that he has made attempts to trace the whereabouts of such shareholder by writing to the address stated in the Register of Members or any other records available. These attempts must be made by way of registered post. Where the notification from the postal agency is being relied on as proof, it should be submitted as an attachment to the application."
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,"paragraph 3(b), the shareholder must provide proof that he/she","paragraph 3(b), the shareholder must provide proof that he/she","Guidelines 4 July 2018 (Revised 19 April 2019) | NOTES: | | · Where the whereabouts of the shareholder is unknown, the | | liquidator must provide proof that he has made attempts to trace | | the whereabouts of such shareholder by writing to the address | | stated in the Register of Members or any other records available. | | These attempts must be made by way of registered post. Where | | the notification from the postal agency is being relied on as proof, | | it should be submitted as an attachment to the application. | Guidelines 4 July 2018 (Revised 19 April 2019) Additional proof of any other modes of attempt (if any) must also be attached to the application. The Form of application shall be as per Appendix 1. Application by shareholders of a company which is being wound up by way of creditors' voluntary winding up 6. Apart from satisfying any one of the circumstances referred to in paragraph 3, the shareholders applying for striking off must satisfy the following criteria: (a) the appointed liquidator has failed to lodge a Liquidator's Account of Receipts and Payments and Statements of the Position in the Winding Up under section 514 of the CA 2016 for more than one (1) year; (b) the company must not be involved in any legal proceeding whether inside or outside Malaysia; and (c) the shareholder has obtained the consent of all creditors to file this application."
ca_gl_7,Guidelines For Striking Off Section 549(d),WHERE NO LIQUIDATOR IS ACTING,,,"paragraph 3(b), the shareholder must provide proof that he/she","paragraph 3(b), the shareholder must provide proof that he/she","NOTES: · Where the whereabouts of the creditor is unknown, the shareholder must provide proof that he has made attempts to trace the whereabouts of such creditor by writing to the address stated in the company's records or any other records available. These attempts must be made by way of registered post. Where the notification from the postal agency is being relied on as proof, it should be submitted as an attachment to the application. Guidelines 4 July 2018 (Revised 19 April 2019) | Additional proof of any other modes of attempt (if any) must also | | be attached to the application. | | NOTES: | e | · Where the whereabouts of the creditor is unknown, the | | shareholder must provide proof that he has made attempts to trac | | the whereabouts of such creditor by writing to the address stated | | in the company's records or any other records available. These | | attempts must be made by way of registered post. Where the | | notification from the postal agency is being relied on as proof, it | | should be submitted as an attachment to the application. | Guidelines 4 July 2018 (Revised 19 April 2019) Additional proof of any other modes of attempt (if any) must also be attached to the application. The Form of application shall be as per Appendix 1. APPLICATION UNDER SECTION 549(d)(ii) OF THE CA 2016 - WHERE THE AFFAIRS OF A COMPANY ARE FULLY WOUND"
ca_gl_7,Guidelines For Striking Off Section 549(d),HAS FAILED TO LODGE ANY RETURN,,,HAS FAILED TO LODGE ANY RETURN,HAS FAILED TO LODGE ANY RETURN,7. The Registrar may exercise his discretion to strike off a company where he has reasonable cause to believe that the affairs of the company are fully wound up and for a period of six (6) months the liquidator has failed to lodge a Return by Liquidator Relating to Final Meeting under section 459 of the CA 2016. 8. This circumstance is only applicable to a wound-up company by way of voluntary winding up only. Who may apply? 9. The application may be made by the shareholders or liquidators of a company which is being wound up either by way of members' or creditors' voluntary winding up. Application by shareholders of a company which has been wound up by way of members' voluntary winding up 10. The shareholders making the application for striking off must ensure that the company has fulfilled the following: Guidelines 4 July 2018 (Revised 19 April 2019) | Additional proof of any other modes of attempt (if any) must also | | be attached to the application.
ca_gl_7,Guidelines For Striking Off Section 549(d),HAS FAILED TO LODGE ANY RETURN,,,HAS FAILED TO LODGE ANY RETURN,HAS FAILED TO LODGE ANY RETURN,"| Guidelines 4 July 2018 (Revised 19 April 2019) (a) the affairs of the company have been fully wound up; (b) the company has conducted its final meeting pursuant to section 459(1) of the CA 2016 but the liquidator, for whatever reason, has defaulted in lodging with the Registrar a Return by Liquidator Relating to Final Meeting under section 459 of the CA 2016 together with a copy of the Liquidator's Account Of Receipts and Payments and Statements of the Position in the Winding Up pursuant to section 459(3) of the CA 2016 for more than 6 months after the final meeting; (c) the company must not have any outstanding penalties or offers of compound under the CA 2016 2016 or under any corresponding previous written law; and (d) the company must not be involved in any legal proceeding whether inside or outside Malaysia. The Form of application shall be as per Appendix 2. Application by shareholders if the company has been wound up by way of creditors' voluntary winding up 11."
